transaction_id,account_id,amount,transaction_type,transaction_date
da20b3fb-e19d-4324-8487-bffe4c7a7857,cc88f7ac-256c-4647-b1fc-f911b75c0b33,2046.3,Credit,2025-04-20 04:09:46
5610cd23-03bd-4cb9-aac0-a491faa2540f,cc88f7ac-256c-4647-b1fc-f911b75c0b33,956.52,Credit,2024-12-03 12:09:27
73e8c0d9-5244-422c-b0e4-a585a187a06e,cc88f7ac-256c-4647-b1fc-f911b75c0b33,1456.29,Credit,2025-03-08 11:55:42
3e1b8d7c-29c8-4cd6-b2a6-ba748bd966eb,cc88f7ac-256c-4647-b1fc-f911b75c0b33,2530.05,Debit,2025-04-30 16:24:19
9a51cfc7-e865-481d-b6ba-8d36c36bffc4,cc88f7ac-256c-4647-b1fc-f911b75c0b33,2355.15,Credit,2025-05-23 19:38:06
968d0717-1e34-42ec-97aa-2f1f246f6786,cc88f7ac-256c-4647-b1fc-f911b75c0b33,328.88,Credit,2024-12-17 13:36:02
b589b032-430f-4cd7-95d9-0d491373bed4,cc88f7ac-256c-4647-b1fc-f911b75c0b33,2457.37,Credit,2025-11-09 22:17:48
c2630944-44f0-468c-a1ba-f20376bb81da,cc88f7ac-256c-4647-b1fc-f911b75c0b33,104.29,Debit,2025-06-18 04:10:41
b181d58e-e1c2-4dc9-8990-e02bff5331c1,cc88f7ac-256c-4647-b1fc-f911b75c0b33,2265.65,Debit,2025-06-05 23:01:43
82c4a941-0dbf-4446-8acf-5da55582c904,cc88f7ac-256c-4647-b1fc-f911b75c0b33,633.43,Debit,2025-08-28 07:54:04
8a8c9cfc-524f-48ba-97d1-2ec37d72924d,cc88f7ac-256c-4647-b1fc-f911b75c0b33,1806.34,Credit,2025-07-31 06:07:42
a0a3a5a9-3e63-4a4a-9487-4c37304b8929,cc88f7ac-256c-4647-b1fc-f911b75c0b33,263.98,Debit,2025-07-27 16:53:12
6fad0fa3-cf3d-4eca-b48b-cef6d2ebc628,6530a5c6-fbd3-46b0-a94a-1313e3db6208,1913.81,Credit,2025-01-20 15:20:05
af83fb22-ebd8-4a42-8fae-fcd535fd260b,6530a5c6-fbd3-46b0-a94a-1313e3db6208,1360.06,Credit,2025-11-15 05:59:15
f4cdce9b-d28d-4d8d-942c-76d6f9b32feb,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2155.84,Credit,2025-05-15 07:22:53
77eec37b-e092-425d-8c22-132df03b87df,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2369.89,Debit,2024-12-11 22:17:17
a2c5bf49-1d29-47a2-8983-590e154839c5,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2338.11,Credit,2024-12-26 01:17:05
833b355b-f0c5-4b0b-bb0f-c0bce9f2a94d,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2166.89,Debit,2024-12-23 21:26:22
79e91a9d-2096-4641-b5a4-4f3e765737a9,6530a5c6-fbd3-46b0-a94a-1313e3db6208,263.93,Debit,2024-12-12 21:09:38
93139a51-6f56-4c1a-b274-adffa0e63a08,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2646.1,Credit,2025-05-06 06:15:50
71a7532a-72cb-4cbf-9130-17ee9ea49bad,6530a5c6-fbd3-46b0-a94a-1313e3db6208,894.72,Debit,2025-02-06 15:10:26
2ccc3b24-04f8-49bc-849e-e34918099f8c,6530a5c6-fbd3-46b0-a94a-1313e3db6208,391.23,Credit,2025-04-26 21:41:48
6d5103b3-a193-49b7-9ec1-2eed65a5cf51,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2815.43,Credit,2025-03-19 03:08:38
801cc6db-8286-47b1-aeb2-765b1d00a92f,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2673.2,Debit,2025-01-04 19:28:13
7fe90104-b7d4-4130-92cf-09a689f68f50,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2377.45,Debit,2025-04-25 19:50:52
9298f12b-e93c-4acc-99db-59596ead25d9,6530a5c6-fbd3-46b0-a94a-1313e3db6208,587.51,Debit,2025-08-10 23:34:56
29ff3e68-a51c-49d0-a17d-05be654d5224,6530a5c6-fbd3-46b0-a94a-1313e3db6208,1802.74,Debit,2025-09-02 05:21:13
c7007899-2df7-4bcf-9d00-a351bd1959f0,6530a5c6-fbd3-46b0-a94a-1313e3db6208,499.63,Debit,2025-02-23 17:02:32
dc26f0c0-f9ee-40d9-ad7b-5819dde385f0,6530a5c6-fbd3-46b0-a94a-1313e3db6208,741.89,Debit,2025-06-08 04:17:19
a98f1cdf-c1d0-4d60-be7d-d50cbd6c92c1,6530a5c6-fbd3-46b0-a94a-1313e3db6208,2997.27,Debit,2025-07-31 14:11:30
d12b288c-90b1-47b8-92c4-6ecde18e3cd8,6530a5c6-fbd3-46b0-a94a-1313e3db6208,592.86,Credit,2025-07-15 00:47:34
6a3460b3-027a-4ccb-93de-b930b7574515,6530a5c6-fbd3-46b0-a94a-1313e3db6208,500.87,Credit,2025-09-14 15:25:17
e5e08637-e4a1-4284-b01c-8be0e2b9a51a,568bc882-f3b6-4517-aa47-5bb507798d77,2616.87,Credit,2025-05-04 18:25:13
d6a2c764-b3ce-43de-9d9d-8d5deabea9bb,568bc882-f3b6-4517-aa47-5bb507798d77,464.36,Debit,2025-11-11 17:08:20
fce9bcaf-5888-46a8-af9e-77200b316161,568bc882-f3b6-4517-aa47-5bb507798d77,847.24,Credit,2025-03-08 19:20:46
4591b895-7d43-465d-9c50-f0d1233651e3,568bc882-f3b6-4517-aa47-5bb507798d77,1388.1,Credit,2025-10-12 22:22:15
4e5d2e2c-2808-4a6c-aaef-9301611445a4,568bc882-f3b6-4517-aa47-5bb507798d77,2573.37,Credit,2025-09-24 09:21:06
d06c36d7-58fa-4c28-bb2f-f83f498461cd,568bc882-f3b6-4517-aa47-5bb507798d77,392.52,Credit,2025-04-18 02:00:00
fea505ed-575b-4881-a0d1-49b06d0e949c,568bc882-f3b6-4517-aa47-5bb507798d77,843.22,Debit,2025-04-24 13:14:20
26a217f8-fd82-4780-9b73-969cac1058e5,568bc882-f3b6-4517-aa47-5bb507798d77,2541.11,Debit,2025-05-06 23:39:47
518588a3-d9b7-4866-8743-e58349d9c555,568bc882-f3b6-4517-aa47-5bb507798d77,203.87,Debit,2024-12-13 18:11:19
803ea414-d727-4b2b-87e4-8bf10220bf52,568bc882-f3b6-4517-aa47-5bb507798d77,1104.59,Debit,2025-02-21 00:33:23
e11f29c3-a85d-4b45-b144-dfcc5e829e57,568bc882-f3b6-4517-aa47-5bb507798d77,863.96,Credit,2025-11-19 00:55:21
726cd86e-3189-4f6a-bc65-23961bc91981,568bc882-f3b6-4517-aa47-5bb507798d77,2710.63,Credit,2025-09-26 17:31:02
760894e1-8975-42ec-a63e-592f37cae6a3,568bc882-f3b6-4517-aa47-5bb507798d77,351.23,Debit,2025-10-11 02:54:04
381dd8b3-8328-4404-90d9-f08be094367d,568bc882-f3b6-4517-aa47-5bb507798d77,2858.14,Debit,2025-09-02 04:44:05
47e50edd-0fbc-4ff9-884e-9e44b8108965,568bc882-f3b6-4517-aa47-5bb507798d77,2899.93,Credit,2024-12-07 02:14:01
6ee886f0-4ef8-40c7-959d-1e5807f8248b,568bc882-f3b6-4517-aa47-5bb507798d77,2164.08,Credit,2025-05-14 21:42:43
101dd9c5-21be-4b42-9a94-3ec38465e59b,568bc882-f3b6-4517-aa47-5bb507798d77,2282.36,Debit,2024-12-31 00:15:19
c76ec7d5-dc2f-4123-bdfa-f39ab3438a3e,568bc882-f3b6-4517-aa47-5bb507798d77,27.79,Credit,2025-01-29 06:56:43
7f3ed0cb-170c-422e-827b-295ce79a07d7,568bc882-f3b6-4517-aa47-5bb507798d77,2686.72,Debit,2025-10-29 11:22:44
a4399753-ce10-4ee3-b09e-71bb505cce4b,568bc882-f3b6-4517-aa47-5bb507798d77,463.42,Credit,2025-01-11 17:49:59
6941d02d-5395-42f7-b374-75b621b7c205,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2670.01,Debit,2025-04-20 13:21:25
5d2e2df7-1348-48ef-b51a-b3aff6b1cf13,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,1191.73,Debit,2024-12-14 07:24:54
256e4e80-dfe2-4e1b-a3c4-62f18c8d03c0,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,185.67,Credit,2025-10-02 22:02:26
74bcc734-b5d0-467f-a62e-8310e47296a6,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,1286.4,Credit,2025-05-19 02:16:13
8fcf3a37-a67c-4670-9ea9-d3e94fb058c8,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,850.03,Credit,2025-05-14 12:32:02
d46ba8b4-6653-4531-a815-2101f6711f1c,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,271.62,Credit,2025-03-20 17:54:22
85aec797-b86f-4abc-bcb6-1abd566cc705,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,1472.56,Debit,2025-03-04 17:27:11
55143314-98b1-45a7-be90-0c9ce9ace160,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,58.88,Debit,2025-08-08 19:53:30
435fd6d0-4172-42eb-bfbb-c98318a700e6,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2547.04,Debit,2025-03-12 13:32:10
5a23b748-418f-47d6-a472-16e1a8d1c79d,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2203.12,Credit,2025-11-23 22:11:30
cea747f9-bfce-4ca3-aab8-df98da81e5a7,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2291.65,Debit,2025-05-04 18:10:21
03294c7e-5e0c-4174-97f9-cf64677dbac9,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,802.2,Debit,2025-04-18 22:04:04
8c547a60-3019-4a78-8ed3-fe83de1871cb,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,265.7,Credit,2025-06-22 09:37:23
5ef97cde-f8bf-464c-84d8-00882dba6c58,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2355.05,Credit,2024-12-20 14:22:06
732eed7c-a51e-4336-894d-12dbca466d9e,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2041.03,Credit,2025-03-16 20:23:44
72247370-6b0b-4f96-bbea-8284e9267950,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,60.6,Debit,2025-06-12 10:23:35
4a1d561d-02e7-46e8-a22c-680854198ac7,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,1787.27,Credit,2025-06-07 01:08:37
6e621a1b-8f90-4cf0-af53-a1940b2c4f5e,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,1095.83,Credit,2025-11-15 17:35:04
f9256949-22e9-4d9e-9aac-c44ff55d6734,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,546.23,Credit,2025-01-10 16:13:25
4a29d5c7-ead2-4e0d-8525-52f172bd888c,ea1dc3c8-ceb6-41cd-ac3c-7e75eec95844,2060.89,Credit,2025-05-03 05:01:09
31b53c2f-6b6f-4c88-99cd-2cb7e45a3c73,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,522.09,Debit,2025-06-29 06:47:52
72381b25-1c36-499c-a794-e07931929e55,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1260.15,Debit,2025-06-29 16:08:15
110a91ee-4a27-4fc6-a6ff-5c377302f2d7,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2415.64,Credit,2025-05-21 23:56:49
3804f479-82eb-4c8f-8b5b-5f406d25cc59,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,872.6,Credit,2025-06-22 03:53:30
9d8b7ef8-decf-469b-84d8-4a54fa759ea9,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1710.99,Credit,2025-04-09 18:22:57
ec5843eb-6453-47cd-bbb5-0f1e7f4854b1,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,368.57,Debit,2025-04-07 21:10:53
9b3deed2-3169-4846-8667-bf2d64447395,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2409.43,Debit,2025-04-05 17:28:42
74a99174-f229-4f31-9df8-aaa6e2d929ea,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1407.25,Debit,2025-06-04 21:23:16
8a541dad-38df-4f69-b6ac-5b55e5d10979,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2710.1,Credit,2025-06-26 16:53:20
6614f61a-49bd-4b77-85c9-12b29fdfeb91,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1033.65,Debit,2024-12-05 21:24:10
9a79987f-cd41-4574-b797-df2c6b7e270e,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,529.14,Debit,2025-05-18 17:36:57
75818556-b5c7-49b2-b391-de2e920a4d21,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2144.21,Credit,2025-08-03 11:31:13
e0a8b7c8-e869-4e0f-885a-f1d3beaff2b5,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,718.24,Credit,2025-03-24 00:29:21
2aaa3abe-82b3-4440-93c3-3ccf22b273ac,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,891.15,Debit,2025-05-25 13:56:19
c59cf9f0-df99-4c6c-8040-3050b74a7c94,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,43.84,Credit,2025-04-04 12:01:19
09edf1b2-186b-4205-9886-6bcd28fc33a0,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2228.73,Credit,2025-10-29 19:55:41
c7cb3742-bf6f-4577-8fba-be14d7934e0a,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1826.56,Debit,2025-07-22 10:25:58
2f650454-f122-4f7c-9669-2d93897f9bee,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2256.49,Debit,2025-08-31 01:18:26
53dee975-cafe-41b3-a9aa-302a9475a03f,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,2010.79,Debit,2025-11-29 02:05:41
3c268497-7667-4b65-861c-1eaff5b395ea,f9f007b9-0df1-44b9-8f84-ccfaca804c3a,1206.1,Credit,2025-05-19 17:47:05
7ec490fc-a56c-4324-bd54-6f1eb72eccd7,93e0512c-176f-4165-91b8-2b0e154e0115,2924.25,Credit,2024-12-01 21:25:01
7507087a-9c12-4f37-8c7c-91de577e845f,93e0512c-176f-4165-91b8-2b0e154e0115,1257.65,Debit,2025-07-01 07:16:35
97e928dc-b2df-4519-8a73-a0288a9f4783,93e0512c-176f-4165-91b8-2b0e154e0115,2784.71,Debit,2025-01-21 06:16:34
bf438ec2-6693-4c98-adbd-cd8cf940ac03,93e0512c-176f-4165-91b8-2b0e154e0115,2855.9,Debit,2025-04-15 16:28:23
ff7214e1-b3d5-4b1b-893b-86c94ce97cab,93e0512c-176f-4165-91b8-2b0e154e0115,1789.37,Debit,2025-08-25 14:13:03
f2746a07-8a1e-4025-82de-79c3037a57f0,93e0512c-176f-4165-91b8-2b0e154e0115,688.59,Debit,2025-07-05 22:29:35
c224c7f8-e7c9-4ae3-9f38-d209dac91d30,93e0512c-176f-4165-91b8-2b0e154e0115,492.64,Credit,2025-02-19 00:43:30
be42ea1d-7d66-4b84-9e89-7a810d18ae4f,93e0512c-176f-4165-91b8-2b0e154e0115,2581.56,Debit,2025-10-16 19:38:36
b81822e8-eb9d-4765-87e5-ba9cb22e54f7,93e0512c-176f-4165-91b8-2b0e154e0115,1836.2,Debit,2025-05-30 17:17:11
740dcf03-6743-4e6b-9d4d-57fbf9b376ea,93e0512c-176f-4165-91b8-2b0e154e0115,831.0,Debit,2025-06-26 21:02:07
94806d31-16e5-4e56-96a6-2c53857ecbb4,93e0512c-176f-4165-91b8-2b0e154e0115,1162.62,Credit,2025-03-13 01:32:55
8fd43ee6-340f-404e-a94a-92b6ad89c684,93e0512c-176f-4165-91b8-2b0e154e0115,90.14,Debit,2024-12-21 20:14:36
a0d00d67-fc00-4ccb-978c-07f87b1f7d1e,93e0512c-176f-4165-91b8-2b0e154e0115,58.85,Credit,2025-01-31 14:38:22
664e8120-8ede-4f4e-ad4b-6f6bfa7e1343,93e0512c-176f-4165-91b8-2b0e154e0115,2084.38,Credit,2025-07-22 01:05:08
0f3df115-f303-4a3e-b4e0-5a5d009889a2,93e0512c-176f-4165-91b8-2b0e154e0115,105.85,Credit,2024-12-08 23:52:09
706d2f84-ea2a-42be-83d1-6d467eefee1f,93e0512c-176f-4165-91b8-2b0e154e0115,1090.07,Credit,2024-12-09 05:38:39
890d4a7d-bb98-49a0-8185-36bd01a4af56,93e0512c-176f-4165-91b8-2b0e154e0115,1770.73,Credit,2025-07-03 03:38:08
4726f1a3-9365-4f93-843f-61d41389b15f,93e0512c-176f-4165-91b8-2b0e154e0115,407.18,Debit,2025-10-20 11:11:43
e24f00a7-2ba5-4275-98f1-627980255334,93e0512c-176f-4165-91b8-2b0e154e0115,2210.63,Credit,2025-07-22 13:36:37
f4fdfa9e-0d94-4ab4-9476-63da94395e33,93e0512c-176f-4165-91b8-2b0e154e0115,750.22,Debit,2025-09-19 13:55:01
39b9d769-c7f7-499c-bb04-d6dfb6c51207,345ef80f-56d6-47bf-ad68-83c791fdfae3,461.54,Credit,2025-05-05 19:42:36
4917feb4-6daa-4d03-8e97-bfc4666b29ae,345ef80f-56d6-47bf-ad68-83c791fdfae3,1387.57,Credit,2024-11-29 15:03:06
4b368f18-7dab-4abf-af98-40b7d43d2edd,345ef80f-56d6-47bf-ad68-83c791fdfae3,1517.6,Credit,2025-04-06 09:46:42
211cd73f-79d2-4e60-8f06-bf3eb5830640,345ef80f-56d6-47bf-ad68-83c791fdfae3,835.71,Credit,2025-11-08 22:18:55
2b367fa5-0e07-4cef-b82b-6700cae003d7,345ef80f-56d6-47bf-ad68-83c791fdfae3,2351.37,Debit,2025-01-12 10:17:41
551a16b9-1b3f-4879-9bf1-d466f6b6be16,345ef80f-56d6-47bf-ad68-83c791fdfae3,2759.09,Credit,2025-09-29 11:01:06
5e81023b-35d6-46e5-b3f0-e224e4712fa8,345ef80f-56d6-47bf-ad68-83c791fdfae3,1968.16,Debit,2025-05-11 19:17:08
e4152f73-18ac-48e4-94e7-8e7060388e40,345ef80f-56d6-47bf-ad68-83c791fdfae3,988.04,Credit,2025-02-21 09:12:55
f192f474-d32a-4944-8ddd-4f3ad1397f96,345ef80f-56d6-47bf-ad68-83c791fdfae3,2079.26,Credit,2025-11-25 14:38:10
37cdc38a-b36f-4591-9ff1-8116d9e48496,345ef80f-56d6-47bf-ad68-83c791fdfae3,1505.31,Credit,2025-02-13 14:19:30
4c99215f-6b9f-42e0-90c5-1ca3940dd73e,345ef80f-56d6-47bf-ad68-83c791fdfae3,2926.48,Debit,2025-09-22 15:38:53
fcddb79c-9676-435d-8ef9-b590d566a894,345ef80f-56d6-47bf-ad68-83c791fdfae3,1568.45,Credit,2025-04-24 11:21:26
8dc8c8fc-2855-4ad2-b2c1-1767febc2332,345ef80f-56d6-47bf-ad68-83c791fdfae3,2354.87,Credit,2025-01-07 18:03:44
11172deb-59fc-47bf-b403-a7c8b77e74c9,345ef80f-56d6-47bf-ad68-83c791fdfae3,1410.19,Credit,2025-03-04 21:52:00
57592b02-9aa1-4f7f-949a-1656c183bfc2,345ef80f-56d6-47bf-ad68-83c791fdfae3,191.68,Credit,2025-04-25 07:41:20
17714674-4dae-41f6-b4b3-4f68fcf6e96c,345ef80f-56d6-47bf-ad68-83c791fdfae3,1480.36,Debit,2025-05-11 19:42:21
d7444b2a-cf48-4f16-9395-d1361e0e8f8f,345ef80f-56d6-47bf-ad68-83c791fdfae3,2015.02,Credit,2025-01-12 16:11:50
96e8b68f-bd60-4a4b-a6c1-a44c3a04462b,345ef80f-56d6-47bf-ad68-83c791fdfae3,1251.81,Credit,2025-06-02 11:57:12
89f60af5-1484-4560-99af-0fd3ccc01fda,345ef80f-56d6-47bf-ad68-83c791fdfae3,2089.44,Debit,2025-01-01 02:18:58
72efa316-c63a-491d-b1d3-11ac2f4cceb3,345ef80f-56d6-47bf-ad68-83c791fdfae3,744.27,Credit,2025-04-25 02:56:49
9c950106-b1dc-454e-9e37-db788ba34986,72b43918-b437-47ce-8b85-889bcefbb2c6,936.02,Credit,2025-07-15 02:05:36
079977e7-4818-4dca-a892-d220be88bd37,72b43918-b437-47ce-8b85-889bcefbb2c6,1923.37,Credit,2025-07-17 10:53:35
4852ac01-9653-492e-a101-c0e5aac4fd5b,72b43918-b437-47ce-8b85-889bcefbb2c6,1866.34,Credit,2025-05-03 03:25:48
414757f7-5959-42dd-9d60-5132afd4cac9,72b43918-b437-47ce-8b85-889bcefbb2c6,655.74,Debit,2025-07-11 06:26:43
aaf3f315-3d3d-4371-9c4c-a69a995d9544,72b43918-b437-47ce-8b85-889bcefbb2c6,943.18,Debit,2025-03-08 21:09:53
e7f30838-556c-471b-9289-7de8deee66da,72b43918-b437-47ce-8b85-889bcefbb2c6,1832.99,Credit,2025-02-25 11:55:46
67215db6-347d-4522-adf3-643f3f51a224,72b43918-b437-47ce-8b85-889bcefbb2c6,1122.98,Credit,2025-11-16 11:55:26
7f304faf-7541-420e-800b-42129323e4b7,72b43918-b437-47ce-8b85-889bcefbb2c6,1816.18,Debit,2025-09-26 14:25:49
5524b3e2-c5a0-49c1-b51b-10747e814750,72b43918-b437-47ce-8b85-889bcefbb2c6,2102.98,Debit,2025-10-13 18:42:10
13f0fded-b55c-4db9-9e7d-d1c8268e68d1,72b43918-b437-47ce-8b85-889bcefbb2c6,409.1,Debit,2025-05-11 05:21:29
621111f8-6d19-4d95-95bc-f100d9533e0d,72b43918-b437-47ce-8b85-889bcefbb2c6,801.64,Credit,2025-03-12 21:43:38
dd4a4498-e90a-4f3a-8029-28ad8f49ee63,72b43918-b437-47ce-8b85-889bcefbb2c6,1325.78,Debit,2025-05-20 06:41:49
fd5d8f96-c98b-483c-b1bf-19c4a60a1100,72b43918-b437-47ce-8b85-889bcefbb2c6,343.22,Credit,2025-03-24 21:19:37
80692bcb-721c-41d0-ae06-83af8681f2c7,72b43918-b437-47ce-8b85-889bcefbb2c6,2856.15,Credit,2025-04-11 14:59:12
9b361b81-e4fe-4c0b-a166-547077334581,72b43918-b437-47ce-8b85-889bcefbb2c6,2248.0,Debit,2025-04-08 12:48:04
26ff3340-56a6-49c0-a544-5a2729ed76d9,72b43918-b437-47ce-8b85-889bcefbb2c6,423.65,Credit,2025-07-13 23:48:11
283177f8-bec0-40a1-824b-5cf9337c3d49,72b43918-b437-47ce-8b85-889bcefbb2c6,1443.17,Debit,2025-04-16 23:53:24
6f98a977-5252-4092-b49a-becf09c8459b,72b43918-b437-47ce-8b85-889bcefbb2c6,67.31,Debit,2025-02-21 06:16:37
8370c231-bccf-41c5-a143-399f93b8c633,72b43918-b437-47ce-8b85-889bcefbb2c6,1725.48,Credit,2025-01-11 03:37:10
537bcdeb-7901-44fb-9e04-70476cb76d99,72b43918-b437-47ce-8b85-889bcefbb2c6,43.24,Debit,2025-07-15 08:43:11
e2b543dc-6e39-40de-ab6d-734376ddca4a,76893db0-4034-46d8-87e5-e05c1316da2d,2905.22,Credit,2025-05-12 05:10:17
707fe461-744c-4922-9fc4-e7c51585a181,76893db0-4034-46d8-87e5-e05c1316da2d,1643.72,Debit,2025-11-14 06:44:18
30e91c76-e1b9-4c2c-a92e-8e4fe45d2e48,76893db0-4034-46d8-87e5-e05c1316da2d,138.36,Debit,2024-12-01 13:19:22
fbbc6731-a1cb-4fa4-bb3c-3071c93f109e,76893db0-4034-46d8-87e5-e05c1316da2d,1026.18,Credit,2025-09-08 01:41:09
1f6e9d21-438d-4d95-ba36-470123fe146a,76893db0-4034-46d8-87e5-e05c1316da2d,53.69,Credit,2025-07-20 00:05:42
fb4cb11e-eb11-467a-a6e7-a1137a33a2f9,76893db0-4034-46d8-87e5-e05c1316da2d,1647.17,Credit,2025-03-22 23:58:54
11a41af7-bfd1-4941-9589-91f49bcd6c61,76893db0-4034-46d8-87e5-e05c1316da2d,409.12,Credit,2025-05-01 22:06:25
eab03645-556d-408e-8172-5c1b04a9a2cc,76893db0-4034-46d8-87e5-e05c1316da2d,1042.67,Credit,2025-04-11 20:50:41
514d06ad-b44d-44e3-b5c9-a1f6a6536f70,76893db0-4034-46d8-87e5-e05c1316da2d,2711.47,Debit,2025-09-02 16:03:13
9ad1eeec-df03-4870-8649-baae755454ce,76893db0-4034-46d8-87e5-e05c1316da2d,2797.94,Debit,2025-11-25 21:05:22
a1f22d8d-a830-4d15-a80d-fc0791897434,76893db0-4034-46d8-87e5-e05c1316da2d,813.98,Debit,2025-08-27 10:58:05
7f116f5a-885f-4e60-a704-417ea9daba21,76893db0-4034-46d8-87e5-e05c1316da2d,884.47,Debit,2025-06-28 19:48:48
f0c0b94d-6693-4a7b-ae06-7b69f329bba9,76893db0-4034-46d8-87e5-e05c1316da2d,475.51,Debit,2025-07-10 19:57:35
42111aba-ebcc-4df7-8bb0-6fed5472eea5,76893db0-4034-46d8-87e5-e05c1316da2d,564.05,Credit,2025-11-11 03:53:00
be4eceea-5057-4dce-8259-894f37d2d07a,76893db0-4034-46d8-87e5-e05c1316da2d,1902.86,Credit,2025-10-05 00:51:25
5bb8f0c0-58a0-410c-ad1a-7126cf4883f5,76893db0-4034-46d8-87e5-e05c1316da2d,887.81,Debit,2025-11-11 00:17:15
ebdb4505-d463-4eed-a457-a4b872979bee,76893db0-4034-46d8-87e5-e05c1316da2d,272.86,Credit,2025-09-30 02:07:03
d115d917-ad3f-42be-a2f6-f7a8e88ffda4,76893db0-4034-46d8-87e5-e05c1316da2d,1855.06,Debit,2025-11-16 18:01:07
d79c8c67-bd28-4626-8a69-1e69f94220cd,76893db0-4034-46d8-87e5-e05c1316da2d,898.86,Credit,2025-05-05 19:17:47
32dadaff-120c-4c77-a361-9e252221a4dc,76893db0-4034-46d8-87e5-e05c1316da2d,1814.79,Credit,2025-04-05 20:44:22
78ae0b74-5c7e-4bcd-8497-66adf295263e,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,120.39,Debit,2025-02-14 17:47:12
1a55b2e4-075c-47a0-831a-619268f7b8ce,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,1464.02,Credit,2025-10-29 20:50:24
a66d1271-1a54-4b50-945a-a771d5817df7,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,1613.83,Credit,2025-01-15 17:54:09
a1657b87-1423-41de-8437-12feabdffd75,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,2752.7,Credit,2024-12-05 00:30:36
61cc0776-d283-46a5-a2b8-f821d7d84360,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,2021.12,Credit,2025-09-28 13:42:12
eecde74b-1f66-44b8-a4a8-3e6c169969be,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,1998.1,Credit,2025-11-03 01:42:20
758ee7d5-e403-41cd-9143-d6f58938746e,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,497.16,Debit,2025-11-29 08:32:14
08b3c632-ca36-426f-998a-930f85cdc360,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,1577.26,Credit,2025-09-03 13:14:45
f64f50d9-5f3d-4f39-ae54-20f71e44ced7,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,245.64,Debit,2025-07-30 23:49:35
71a02095-f781-4826-89f0-9dbc85f9813a,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,994.66,Debit,2025-06-29 09:02:15
3192a5bb-0334-4143-abe0-367428f606e3,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,1173.27,Credit,2024-12-16 04:37:00
f7953f48-5e7f-47b3-8c41-d011ccf9ebd1,cdf90cb6-ec9e-4ccf-abf4-32d55856d779,2489.66,Credit,2025-07-17 23:13:54
